#Query ID	#Subject	#Subject accession	#Subject Taxonomy ID	#Identity percentage	#Coverage	#evalue	#bitscore	#Source	#Taxonomy 
ASV696	Bryozoichthys lysimus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:164074	LC069669	1317002	97.546	96	1.47e-70	278	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Bryozoichthys / Bryozoichthys lysimus
ASV696	Chirolophis decoratus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:153232	LC092013	320615	97.546	96	1.47e-70	278	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Chirolophis / Chirolophis decoratus
ASV696	Chirolophis nugator mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:153570	LC092008	433395	97.546	96	1.47e-70	278	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Chirolophis / Chirolophis nugator
ASV696	Eumesogrammus praecisus voucher r19D 1172 12S ribosomal RNA gene, partial sequence; mitochondrial	MT103910	980387	96.933	96	6.83e-69	272	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Eumesogrammus / Eumesogrammus praecisus
ASV696	Opisthocentrus ocellatus mitochondrion, complete genome	NC_045921	476928	96.933	96	6.83e-69	272	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Opisthocentrus / Opisthocentrus ocellatus
ASV696	Pholidapus dybowskii CBM:ZF:14261 mitochondrial gene for 12S rRNA, partial sequence	LC519424	470928	96.933	96	6.83e-69	272	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Pholidapus / Pholidapus dybowskii
ASV696	Eumesogrammus praecisus ZMUB:21831 mitochondrial DNA, nearly complete genome	LC495485	980387	96.933	96	6.83e-69	272	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Eumesogrammus / Eumesogrammus praecisus
ASV696	Xenolumpenus longipterus NSMT:P:69644 mitochondrial gene for 12S rRNA, partial sequence	LC499329	1317009	96.933	96	6.83e-69	272	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Xenolumpenus / Xenolumpenus longipterus
ASV697	Jordania zonope 12S ribosomal RNA gene, partial sequence; mitochondrial	KM057967	274764	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Jordaniidae / Jordania / Jordania zonope
ASV697	Radulinus asprellus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:155305	LC091931	274768	96.450	100	4.11e-71	279	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Radulinus / Radulinus asprellus
ASV698	Hemilepidotus spinosus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:110466	LC091915	271501	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Hemilepidotus / Hemilepidotus spinosus
ASV698	Hemilepidotus spinosus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:048010	LC091914	271501	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Hemilepidotus / Hemilepidotus spinosus
ASV698	Hemilepidotus jordani mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:203323	LC036946	274759	98.225	100	4.08e-76	296	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Hemilepidotus / Hemilepidotus jordani
ASV698	Hemilepidotus papilio mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:200488	LC036934	470226	98.225	100	4.08e-76	296	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Hemilepidotus / Hemilepidotus papilio
ASV698	Hemilepidotus jordani 12S ribosomal RNA gene, partial sequence; mitochondrial	KM057959	274759	98.225	100	4.08e-76	296	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Hemilepidotus / Hemilepidotus jordani
ASV698	Hemilepidotus gilberti mitochondrion, complete genome	KX156764	238838	97.633	100	1.90e-74	291	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Hemilepidotus / Hemilepidotus gilberti
ASV698	Hemilepidotus zapus 12S ribosomal RNA gene, partial sequence; mitochondrial	KM057960	274760	97.633	100	1.90e-74	291	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Hemilepidotus / Hemilepidotus zapus
ASV698	Hemilepidotus gilberti mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:205636	LC036932	238838	97.041	100	8.83e-73	285	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Hemilepidotus / Hemilepidotus gilberti
ASV698	Hemilepidotus hemilepidotus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:152972	LC091927	433390	96.450	100	4.11e-71	279	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Hemilepidotus / Hemilepidotus hemilepidotus
ASV698	Hemilepidotus hemilepidotus isolate FICT-s07 small subunit ribosomal RNA gene, partial sequence; mitochondrial	OK172575	433390	96.450	100	4.11e-71	279	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Hemilepidotus / Hemilepidotus hemilepidotus
ASV699	Aulorhynchus flavidus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:150459	LC091880	240152	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Aulorhynchidae / Aulorhynchus / Aulorhynchus flavidus
ASV699	Aulorhynchus flavidus mitochondrial DNA, complete genome	AP009196	240152	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Aulorhynchidae / Aulorhynchus / Aulorhynchus flavidus
ASV700	Hexagrammos decagrammus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151439	LC091901	274741	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos decagrammus
ASV700	Hexagrammos decagrammus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:119939	LC091900	274741	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos decagrammus
ASV700	Hexagrammos decagrammus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:118547	LC091899	274741	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos decagrammus
ASV700	Hexagrammos decagrammus 12S ribosomal RNA gene, partial sequence; mitochondrial	KM057963	274741	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos decagrammus
ASV700	Hexagrammos agrammus mitochondrion, complete genome	MT363637	192376	97.605	98	2.47e-73	287	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos agrammus
ASV700	Hexagrammos agrammus CBM:ZF:19773 mitochondrial gene for 12S rRNA, partial sequence	LC492353	192376	97.605	98	2.47e-73	287	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos agrammus
ASV700	Hexagrammos agrammus CBM:ZF:19760 mitochondrial gene for 12S rRNA, partial sequence	LC492352	192376	97.605	98	2.47e-73	287	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos agrammus
ASV700	Hexagrammos agrammus CBM:ZF:19697 mitochondrial gene for 12S rRNA, partial sequence	LC492351	192376	97.605	98	2.47e-73	287	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos agrammus
ASV700	Hexagrammos agrammus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:17713	LC277980	192376	97.605	98	2.47e-73	287	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos agrammus
ASV700	Hexagrammos agrammus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:15301	AB969905	192376	97.605	98	2.47e-73	287	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos agrammus
ASV701	Clupea pallasii CBM:ZF:20436 mitochondrial gene for 12S rRNA, partial sequence	LC552350	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV701	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151385	LC091582	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV701	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:112517	LC091581	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV701	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:049684	LC091580	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV701	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:192191	LC020932	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV701	Clupea pallasii mitochondrial DNA, complete genome	AP009134	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV701	Clupea harengus mitochondrion, complete genome	MN122931	7950	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV701	Clupea harengus isolate SF77 12S ribosomal RNA gene, partial sequence; mitochondrial	MH194498	7950	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV701	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:048004	LC091579	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV701	Sprattus sprattus isolate SEA0267 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MW818344	196075	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Sprattus / Sprattus sprattus
ASV702	Anoplarchus purpurescens mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:196823	LC069677	320623	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Anoplarchus / Anoplarchus purpurescens
ASV702	Anoplarchus purpurescens mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151681	LC092011	320623	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Anoplarchus / Anoplarchus purpurescens
ASV702	Anoplarchus purpurescens mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151672	LC092010	320623	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Anoplarchus / Anoplarchus purpurescens
ASV702	Anoplarchus insignis mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:047870	LC091997	1225888	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Anoplarchus / Anoplarchus insignis
ASV702	Anoplarchus insignis mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:047869	LC091996	1225888	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Anoplarchus / Anoplarchus insignis
ASV702	Anoplarchus purpurescens mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151653	LC091995	320623	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Anoplarchus / Anoplarchus purpurescens
ASV702	Anoplarchus insignis isolate CIS-s10 small subunit ribosomal RNA gene, partial sequence; mitochondrial	OK172576	1225888	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Anoplarchus / Anoplarchus insignis
ASV702	Leptoclinus maculatus ZMUB:21840 mitochondrial DNA, complete genome	LC493904	980417	96.450	100	4.11e-71	279	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Leptoclinus / Leptoclinus maculatus
ASV702	Leptoclinus maculatus ZMUB:ICHT:10004 mitochondrial gene for 12S rRNA, partial sequence	LC458372	980417	96.450	100	4.11e-71	279	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Leptoclinus / Leptoclinus maculatus
ASV702	Anisarchus medius CBM:DNA No. 2018-381 mitochondrial gene for 12S rRNA, partial sequence	LC458265	980385	96.450	100	4.11e-71	279	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Anisarchus / Anisarchus medius
ASV703	Pholis laeta mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151665	LC092021	283367	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis laeta
ASV703	Pholis laeta mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151654	LC092020	283367	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis laeta
ASV703	Pholis gunnellus isolate RF61 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	MH377827	56726	98.810	100	3.13e-77	300	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis gunnellus
ASV703	Pholis crassispina CBM:ZF:18298 mitochondrial gene for 12S rRNA, partial sequence	LC385123	283025	98.214	100	1.46e-75	294	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis crassispina
ASV703	Pholis crassispina mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:222848	LC037129	283025	98.214	100	1.46e-75	294	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis crassispina
ASV703	Pholis picta mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:190336	LC037127	283026	98.214	100	1.46e-75	294	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis picta
ASV703	Pholis ornata mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:152994	LC092019	283028	98.214	100	1.46e-75	294	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis ornata
ASV703	Pholis ornata mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151676	LC092018	283028	98.214	100	1.46e-75	294	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis ornata
ASV703	Pholis clemensi mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:047872	LC092017	740703	98.214	100	1.46e-75	294	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis clemensi
ASV703	Pholis clemensi mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:118575	LC092016	740703	98.214	100	1.46e-75	294	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis clemensi
ASV704	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:048004	LC091579	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV704	Clupea pallasii CBM:ZF:20436 mitochondrial gene for 12S rRNA, partial sequence	LC552350	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV704	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151385	LC091582	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV704	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:112517	LC091581	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV704	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:049684	LC091580	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV704	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:192191	LC020932	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV704	Clupea pallasii mitochondrial DNA, complete genome	AP009134	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV704	Clupea harengus mitochondrion, complete genome	MN122931	7950	98.256	100	8.97e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV704	Clupea harengus isolate SF77 12S ribosomal RNA gene, partial sequence; mitochondrial	MH194498	7950	98.256	100	8.97e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV704	Sprattus sprattus isolate SEA0267 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MW818344	196075	98.256	100	8.97e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Sprattus / Sprattus sprattus
ASV705	Nautichthys oculofasciatus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151109	LC091950	428032	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Agonidae / Nautichthys / Nautichthys oculofasciatus
ASV705	Nautichthys oculofasciatus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:153567	LC091949	428032	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Agonidae / Nautichthys / Nautichthys oculofasciatus
ASV706	Oncorhynchus tshawytscha mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151426	LC091628	74940	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus tshawytscha
ASV706	Oncorhynchus tshawytscha voucher Ot001 12S ribosomal RNA gene, partial sequence; mitochondrial	HQ167665	74940	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus tshawytscha
ASV706	Oncorhynchus tshawytscha mitochondrion, complete genome	NC_002980	74940	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus tshawytscha
ASV706	Oncorhynchus nerka isolate FB1 mitochondrion, complete genome	MG993162	8023	97.647	100	5.32e-75	292	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus nerka
