identification,sample_id,bin,phylum,class,order,family,genus,species,state_province,region,sector,exact_site,lat,lon
Sebastes,MAL1163,BOLD:ABZ9194,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,NA,British Columbia,Central Coast,Calvert Island,Choked Pass,51.6764,-128.124
Sebastes,MAL1155,BOLD:ABZ9194,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,NA,British Columbia,Central Coast,Calvert Island,Choked Pass,51.6764,-128.124
Sebastes,MAL_1116,BOLD:ABZ9194,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,NA,British Columbia,Central Coast,Triquet Island,Triquet,51.811,-128.229
Sebastes,MAL_1117,BOLD:ABZ9194,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,NA,British Columbia,Central Coast,Triquet Island,Triquet,51.811,-128.229
Sebastes,MAL1154,BOLD:ABZ9194,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,NA,British Columbia,Central Coast,Calvert Island,Choked Pass,51.6764,-128.124
Sebastes,MAL1162,BOLD:ABZ9194,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,NA,British Columbia,Central Coast,Calvert Island,Choked Pass,51.6764,-128.124
Sebastes,MAL1159,BOLD:ABZ9194,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,NA,British Columbia,Central Coast,Calvert Island,Choked Pass,51.6764,-128.124
Sebastes,MAL1157,BOLD:ABZ9194,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,NA,British Columbia,Central Coast,Calvert Island,Choked Pass,51.6764,-128.124
Sebastes,MAL1156,BOLD:ABZ9194,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,NA,British Columbia,Central Coast,Calvert Island,Choked Pass,51.6764,-128.124
Sebastes,MAL_1118,BOLD:ACE4189,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,NA,British Columbia,Central Coast,Spider Island,Spider Island,51.8371,-128.239
Sebastes,MAL_1215,BOLD:ACF0003,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,NA,British Columbia,Central Coast,Goose Group,Gosling Island,51.904,-128.44
Sebastes,MAL_1214,BOLD:ACF0003,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,NA,British Columbia,Central Coast,Goose Group,Gosling Island,51.904,-128.44
Sebastes,MAL_1202,BOLD:ACF0003,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,NA,British Columbia,Central Coast,Calvert Island,Sand Spit,51.6805,-128.115
Sebastes,MAL_1201,BOLD:ACF0003,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,NA,British Columbia,Central Coast,Calvert Island,Sand Spit,51.6805,-128.115
Anoplarchus,MAL_1097,BOLD:AAC3279,Chordata,Actinopterygii,Scorpaeniformes,Stichaeidae,Anoplarchus,NA,British Columbia,Central Coast,NA,Fury Cove,51.4863,-127.762
Lumpenus sagitta,MAL_1065,BOLD:ABX6382,Chordata,Actinopterygii,Scorpaeniformes,Stichaeidae,Lumpenus,Lumpenus sagitta,British Columbia,Central Coast,NA,Kwakume East,51.7132,-127.871
Lumpenus sagitta,MAL_1063,NA,Chordata,Actinopterygii,Scorpaeniformes,Stichaeidae,Lumpenus,Lumpenus sagitta,British Columbia,Central Coast,NA,Kwakume East,51.7132,-127.871
Trichodon trichodon,MAL_1098,BOLD:AAE0105,Chordata,Actinopterygii,Scorpaeniformes,Trichodontidae,Trichodon,Trichodon trichodon,British Columbia,Central Coast,Goose Island,Goose Island South,51.904,-128.44
Syngnathus leptorhynchus,MAL_1043,BOLD:AAF4373,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Syngnathus,Syngnathus leptorhynchus,British Columbia,Central Coast,NA,Kwakume East,51.7132,-127.871
Ammodytes sp.,MAL_1037,BOLD:AAB8001,Chordata,Actinopterygii,Trachiniformes,Ammodytidae,Ammodytes,Ammodytes sp.,British Columbia,Central Coast,Calvert Island,North Beach,51.6638,-128.137
Actinopterygii,JF_036,NA,Chordata,Actinopterygii,NA,NA,NA,NA,British Columbia,South Vancouver Island,Strait of Juan de Fuca,NA,48.2868,-123.731
Actinopterygii,JF_035,NA,Chordata,Actinopterygii,NA,NA,NA,NA,British Columbia,South Vancouver Island,Strait of Juan de Fuca,NA,48.2868,-123.731
Actinopterygii,MAL_1061,NA,Chordata,Actinopterygii,NA,NA,NA,NA,British Columbia,Central Coast,NA,Kwakume East,51.7132,-127.871
Actinopterygii,JS_024,NA,Chordata,Actinopterygii,NA,NA,NA,NA,British Columbia,Northern Vancouver Island,Johnstone Strait,NA,50.5165,-126.629
Appendicularia,BHAK-10970,BOLD:AEG7501,Chordata,Appendicularia,NA,NA,NA,NA,British Columbia,Discovery Islands,Quadra Island,Hyacinthe Bay,50.117,-125.223
Appendicularia,BHAK-10963,BOLD:AEG7502,Chordata,Appendicularia,NA,NA,NA,NA,British Columbia,Discovery Islands,Quadra Island,Hyacinthe Bay,50.117,-125.223
Clavelina huntsmani,BHAK-0079,BOLD:AAO3973,Chordata,Ascidiacea,Aplousobranchia,Clavelinidae,Clavelina,Clavelina huntsmani,British Columbia,Central Coast,Calvert Island,North Beach,51.6647,-128.135
Pycnoclavella stanleyi,BHAK-3252,BOLD:AEC4380,Chordata,Ascidiacea,Aplousobranchia,Clavelinidae,Pycnoclavella,Pycnoclavella stanleyi,British Columbia,Central Coast,Calvert Island,Fifth Beach,51.6423,-128.163
Pycnoclavella stanleyi,BHAK-0634,BOLD:AED7903,Chordata,Ascidiacea,Aplousobranchia,Clavelinidae,Pycnoclavella,Pycnoclavella stanleyi,British Columbia,Central Coast,Calvert Island,Seventh Beach,51.6394,-128.152
Didemnum,BHAK-1707,BOLD:AEE0286,Chordata,Ascidiacea,Aplousobranchia,Didemnidae,Didemnum,NA,British Columbia,Central Coast,Calvert Island,North Beach,51.6672,-128.134
Didemnum,BHAK-1718,BOLD:AEE0286,Chordata,Ascidiacea,Aplousobranchia,Didemnidae,Didemnum,NA,British Columbia,Central Coast,Rattenbury Island,Rattenbury Pinnacle,51.6913,-128.08
Didemnum,BHAK-1728,BOLD:AEE0286,Chordata,Ascidiacea,Aplousobranchia,Didemnidae,Didemnum,NA,British Columbia,Central Coast,Calvert Island,Choked Pass,51.6791,-128.116
Didemnum,BHAK-1711,NA,Chordata,Ascidiacea,Aplousobranchia,Didemnidae,Didemnum,NA,British Columbia,Central Coast,Starfish Island,NA,51.6804,-128.127
Didemnum,BHAK-1713,NA,Chordata,Ascidiacea,Aplousobranchia,Didemnidae,Didemnum,NA,British Columbia,Central Coast,Calvert Island,West Beach,51.6495,-128.155
Diplosoma listerianum,BHAK-0639,NA,Chordata,Ascidiacea,Aplousobranchia,Didemnidae,Diplosoma,Diplosoma listerianum,British Columbia,Central Coast,Calvert Island,West Beach,51.6527,-128.142
Didemnidae,BHAK-1689,BOLD:AED2788,Chordata,Ascidiacea,Aplousobranchia,Didemnidae,NA,NA,British Columbia,Central Coast,Calvert Island,Second Beach,51.6461,-128.15
Cystodytes lobatus,BHAK-3245,BOLD:AED6177,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Cystodytes,Cystodytes lobatus,British Columbia,Central Coast,Rattenbury Island,Rattenbury Pinnacle,51.6913,-128.08
Eudistoma purpuropunctatum,BHAK-3247,NA,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,Eudistoma purpuropunctatum,British Columbia,Central Coast,Rattenbury Island,Rattenbury Pinnacle,51.6913,-128.08
Eudistoma ritteri,BHAK-0633,BOLD:AEC2411,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,Eudistoma ritteri,British Columbia,Central Coast,Calvert Island,Seventh Beach,51.6394,-128.152
Eudistoma ritteri,BHAK-1721,NA,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,Eudistoma ritteri,British Columbia,Central Coast,Hakai Pass,Port Reef,51.6967,-128.105
Aplidium californicum,BHAK-0657,NA,Chordata,Ascidiacea,Aplousobranchia,Polyclinidae,Aplidium,Aplidium californicum,British Columbia,Central Coast,Calvert Island,Meay Channel,51.6654,-128.095
Aplidium kottae,BHAK-1683,NA,Chordata,Ascidiacea,Aplousobranchia,Polyclinidae,Aplidium,Aplidium kottae,British Columbia,Central Coast,Hakai Pass,Mercury Islet,51.7436,-128.071
Aplidium kottae,BHAK-0630,NA,Chordata,Ascidiacea,Aplousobranchia,Polyclinidae,Aplidium,Aplidium kottae,British Columbia,Central Coast,Calvert Island,Sixth Beach,51.6394,-128.155
Ritterella rubra,BHAK-0602,NA,Chordata,Ascidiacea,Aplousobranchia,Ritterellidae,Ritterella,Ritterella rubra,British Columbia,Central Coast,Goose Islands,Duck Island,51.9048,-128.481
Ritterella rubra,BHAK-0601,NA,Chordata,Ascidiacea,Aplousobranchia,Ritterellidae,Ritterella,Ritterella rubra,British Columbia,Central Coast,Goose Islands,Duck Island,51.9048,-128.481
Ascidia columbiana,BHAK-0609,NA,Chordata,Ascidiacea,Phlebobranchia,Ascidiidae,Ascidia,Ascidia columbiana,British Columbia,Central Coast,Calvert Island,Pruth Bay,51.6553,-128.129
Ciona savignyi,BHAK-1684,BOLD:AEC3708,Chordata,Ascidiacea,Phlebobranchia,Cionidae,Ciona,Ciona savignyi,British Columbia,Central Coast,Hecate Island,Kelpie Point,51.7336,-127.997
Ciona savignyi,BHAK-0635,BOLD:AEC3708,Chordata,Ascidiacea,Phlebobranchia,Cionidae,Ciona,Ciona savignyi,British Columbia,Central Coast,Calvert Island,Meay Channel,51.6646,-128.095
Ciona savignyi,BHAK-0648,BOLD:AEC3708,Chordata,Ascidiacea,Phlebobranchia,Cionidae,Ciona,Ciona savignyi,British Columbia,Central Coast,Calvert Island,Meay Channel,51.6646,-128.095
Ciona savignyi,BHAK-1734,BOLD:AEC3708,Chordata,Ascidiacea,Phlebobranchia,Cionidae,Ciona,Ciona savignyi,British Columbia,Central Coast,Kwakshua Channel,NA,51.6558,-128.03
Chelyosoma productum,BHAK-2835,BOLD:ADN7029,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Chelyosoma,Chelyosoma productum,British Columbia,Central Coast,Hecate Island,Kelpie Point,51.6491,-128.155
Corella inflata,BHAK-0654,BOLD:AEC1805,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Corella,Corella inflata,British Columbia,Central Coast,Calvert Island,Pruth Bay,51.6546,-128.129
Corella willmeriana,BHAK-0636,BOLD:ADX0678,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Corella,Corella willmeriana,British Columbia,Central Coast,Calvert Island,Pruth Bay,51.6546,-128.129
Corella willmeriana,BHAK-0651,NA,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Corella,Corella willmeriana,British Columbia,Central Coast,Calvert Island,Pruth Bay,51.6546,-128.129
Perophora annectens,BHAK-1705,BOLD:ADZ3905,Chordata,Ascidiacea,Phlebobranchia,Perophoridae,Perophora,Perophora annectens,British Columbia,Central Coast,Calvert Island,North Beach,51.6672,-128.134
Boltenia villosa,BHAK-0641,BOLD:AAO3969,Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Boltenia,Boltenia villosa,British Columbia,Central Coast,Calvert Island,Pruth Bay,51.6546,-128.129
Boltenia villosa,BHAK-08942,BOLD:AEC2911,Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Boltenia,Boltenia villosa,British Columbia,Central Coast,Calvert Island,Meay Channel,51.6562,-128.098
Boltenia villosa,BHAK-0607,NA,Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Boltenia,Boltenia villosa,British Columbia,Central Coast,Calvert Island,Pruth Bay,51.6553,-128.129
Boltenia villosa,BHAK-10290,NA,Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Boltenia,Boltenia villosa,British Columbia,Central Coast,Fish Egg Inlet,Morrow Island,51.6245,-127.764
Halocynthia aurantium,BHAK-1727,BOLD:ADU8085,Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Halocynthia,Halocynthia aurantium,British Columbia,Central Coast,Kwakshua Channel,NA,51.6552,-127.96
Halocynthia aurantium,BHAK-1720,BOLD:ADU8085,Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Halocynthia,Halocynthia aurantium,British Columbia,Central Coast,Hakai Pass,Port Reef,51.6967,-128.105
Halocynthia aurantium,BHAK-1737,NA,Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Halocynthia,Halocynthia aurantium,British Columbia,Central Coast,Kwakshua Channel,NA,51.6558,-128.03
Halocynthia igaboja,BHAK-0615,BOLD:AEC2911,Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Halocynthia,Halocynthia igaboja,British Columbia,Central Coast,Calvert Island,Pruth Bay,51.6553,-128.129
Halocynthia igaboja,BHAK-0614,BOLD:AEC2911,Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Halocynthia,Halocynthia igaboja,British Columbia,Central Coast,Calvert Island,Pruth Bay,51.6553,-128.129
Halocynthia,BHAK-08863,BOLD:ADU8085,Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Halocynthia,NA,British Columbia,Central Coast,Calvert Island,Meay Channel,51.6562,-128.098
Pyura haustor,BHAK-0611,BOLD:AEC1517,Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Pyura,Pyura haustor,British Columbia,Central Coast,Calvert Island,Pruth Bay,51.6553,-128.129
Botrylloides,QHAK-00182,BOLD:ACQ6423,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Botrylloides,NA,British Columbia,Discovery Islands,Quadra Island,Hyacinthe Bay,50.117,-125.223
Botrylloides,QHAK-00035,BOLD:ACQ6423,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Botrylloides,NA,British Columbia,Discovery Islands,Quadra Island,Hyacinthe Bay,50.117,-125.223
Cnemidocarpa finmarkiensis,BHAK-0646,BOLD:ADT1416,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Cnemidocarpa,Cnemidocarpa finmarkiensis,British Columbia,Central Coast,Calvert Island,Pruth Bay,51.6546,-128.129
Cnemidocarpa finmarkiensis,BHAK-0605,BOLD:ADT1416,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Cnemidocarpa,Cnemidocarpa finmarkiensis,British Columbia,Central Coast,Calvert Island,Pruth Bay,51.6553,-128.129
Cnemidocarpa finmarkiensis,BHAK-0647,NA,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Cnemidocarpa,Cnemidocarpa finmarkiensis,British Columbia,Central Coast,Calvert Island,Pruth Bay,51.6546,-128.129
Metandrocarpa dura,BHAK-1730,BOLD:AEC5559,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Metandrocarpa,Metandrocarpa dura,British Columbia,Central Coast,Calvert Island,Choked Pass,51.6791,-128.116
Metandrocarpa taylori,BHAK-0623,BOLD:AEC1891,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Metandrocarpa,Metandrocarpa taylori,British Columbia,Central Coast,Calvert Island,Meay Channel,51.6665,-128.102
Metandrocarpa taylori,BHAK-0537,BOLD:AEC1891,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Metandrocarpa,Metandrocarpa taylori,British Columbia,Central Coast,Calvert Island,Fifth Beach,51.6397,-128.156
Styela gibbsii,BHAK-1739,NA,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Styela,Styela gibbsii,British Columbia,Central Coast,Rattenbury Island,Rattenbury Pinnacle,51.6913,-128.08
Styela montereyensis,BHAK-0189,BOLD:AEC1902,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Styela,Styela montereyensis,British Columbia,Central Coast,Calvert Island,North Beach,51.6671,-128.134
Styela montereyensis,BHAK-1691,NA,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Styela,Styela montereyensis,British Columbia,Central Coast,Calvert Island,Second Beach,51.6461,-128.15
Styela truncata,BHAK-1716,BOLD:ADQ4855,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Styela,Styela truncata,British Columbia,Central Coast,Rattenbury Island,Rattenbury Pinnacle,51.6913,-128.08
Ascidiacea,BHAK-09433,BOLD:AAO3969,Chordata,Ascidiacea,NA,NA,NA,NA,British Columbia,Central Coast,Odlum Island,Odlum Point,51.6946,-128.117
Ascidiacea,BHAK-09176,BOLD:AAO3969,Chordata,Ascidiacea,NA,NA,NA,NA,British Columbia,Central Coast,Fish Egg Inlet,Morrow Island,51.6245,-127.764
Ascidiacea,BHAK-09037,BOLD:AAO3969,Chordata,Ascidiacea,NA,NA,NA,NA,British Columbia,Central Coast,Stirling Island,Nalau Pass,51.7843,-128.101
Ascidiacea,BHAK-10163,BOLD:AAO3969,Chordata,Ascidiacea,NA,NA,NA,NA,British Columbia,Central Coast,Fitz Hugh Sound,Whidbey Point,51.7172,-127.892
Ascidiacea,BHAK-09406,BOLD:AAO3969,Chordata,Ascidiacea,NA,NA,NA,NA,British Columbia,Central Coast,Fitz Hugh Sound,Whidbey Point,51.7172,-127.892
Ascidiacea,QHAK-00189,BOLD:ACQ6423,Chordata,Ascidiacea,NA,NA,NA,NA,British Columbia,Discovery Islands,Quadra Island,Hyacinthe Bay,50.117,-125.223
Ascidiacea,QHAK-00002,BOLD:ACQ6423,Chordata,Ascidiacea,NA,NA,NA,NA,British Columbia,Discovery Islands,Quadra Island,Hyacinthe Bay,50.117,-125.223
Ascidiacea,BHAK-10337,BOLD:ADU8085,Chordata,Ascidiacea,NA,NA,NA,NA,British Columbia,Central Coast,Fish Egg Inlet,Fish Egg Pinnacle,51.6167,-127.774
Ascidiacea,BHAK-09387,BOLD:ADU8085,Chordata,Ascidiacea,NA,NA,NA,NA,British Columbia,Central Coast,Odlum Island,Odlum Point,51.6946,-128.117
Ascidiacea,BHAK-10128,BOLD:ADZ3905,Chordata,Ascidiacea,NA,NA,NA,NA,British Columbia,Central Coast,Stirling Island,Nalau Pass,51.7843,-128.101
Ascidiacea,BHAK-09452,BOLD:ADZ8572,Chordata,Ascidiacea,NA,NA,NA,NA,British Columbia,Central Coast,Hakai Pass,Port Reef,51.697,-128.106
Ascidiacea,BHAK-10319,BOLD:AEC3708,Chordata,Ascidiacea,NA,NA,NA,NA,British Columbia,Central Coast,Fish Egg Inlet,Morrow Island,51.6245,-127.764
Ascidiacea,BHAK-09012,BOLD:AEC3708,Chordata,Ascidiacea,NA,NA,NA,NA,British Columbia,Central Coast,Calvert Island,Meay Channel,51.6562,-128.098
Ascidiacea,BHAK-10318,BOLD:AEC3708,Chordata,Ascidiacea,NA,NA,NA,NA,British Columbia,Central Coast,Fish Egg Inlet,Morrow Island,51.6245,-127.764
Ascidiacea,BHAK-09101,BOLD:AEC3708,Chordata,Ascidiacea,NA,NA,NA,NA,British Columbia,Central Coast,Fish Egg Inlet,Morrow Island,51.6245,-127.764
Ascidiacea,BHAK-10293,BOLD:AEC3708,Chordata,Ascidiacea,NA,NA,NA,NA,British Columbia,Central Coast,Fish Egg Inlet,Morrow Island,51.6245,-127.764
Ascidiacea,BHAK-09143,BOLD:AEC3708,Chordata,Ascidiacea,NA,NA,NA,NA,British Columbia,Central Coast,Fish Egg Inlet,Fish Egg Pinnacle,51.6167,-127.774
Ascidiacea,BHAK-09175,BOLD:AEC3708,Chordata,Ascidiacea,NA,NA,NA,NA,British Columbia,Central Coast,Fish Egg Inlet,Morrow Island,51.6245,-127.764
Ascidiacea,BHAK-09102,BOLD:AEC3708,Chordata,Ascidiacea,NA,NA,NA,NA,British Columbia,Central Coast,Fish Egg Inlet,Morrow Island,51.6245,-127.764
Ascidiacea,BHAK-10294,BOLD:AEC3708,Chordata,Ascidiacea,NA,NA,NA,NA,British Columbia,Central Coast,Fish Egg Inlet,Morrow Island,51.6245,-127.764
Ascidiacea,BHAK-09146,BOLD:AEE5839,Chordata,Ascidiacea,NA,NA,NA,NA,British Columbia,Central Coast,Fish Egg Inlet,Fish Egg Pinnacle,51.6167,-127.774
Ascidiacea,BHAK-08869,BOLD:AEE5840,Chordata,Ascidiacea,NA,NA,NA,NA,British Columbia,Central Coast,Calvert Island,Meay Channel,51.6562,-128.098
Ascidiacea,BHAK-09103,BOLD:AEE5841,Chordata,Ascidiacea,NA,NA,NA,NA,British Columbia,Central Coast,Stirling Island,Nalau Pass,51.7843,-128.101
Ascidiacea,BHAK-09178,BOLD:AEE5842,Chordata,Ascidiacea,NA,NA,NA,NA,British Columbia,Central Coast,Fish Egg Inlet,Morrow Island,51.6245,-127.764
Ascidiacea,BHAK-08909,BOLD:AEE5843,Chordata,Ascidiacea,NA,NA,NA,NA,British Columbia,Central Coast,Stirling Island,Nalau Pass,51.7843,-128.101
Ascidiacea,BHAK-09025,BOLD:AEE5843,Chordata,Ascidiacea,NA,NA,NA,NA,British Columbia,Central Coast,Stirling Island,Nalau Pass,51.7843,-128.101
Ascidiacea,BHAK-10127,BOLD:AEE5844,Chordata,Ascidiacea,NA,NA,NA,NA,British Columbia,Central Coast,Stirling Island,Nalau Pass,51.7843,-128.101
Ascidiacea,BHAK-10197,BOLD:AEE6745,Chordata,Ascidiacea,NA,NA,NA,NA,British Columbia,Central Coast,Stirling Island,Nalau Pass,51.7843,-128.101
Ascidiacea,BHAK-09437,BOLD:AEE9074,Chordata,Ascidiacea,NA,NA,NA,NA,British Columbia,Central Coast,Odlum Island,Odlum Point,51.6946,-128.117
Ascidiacea,BHAK-10146,NA,Chordata,Ascidiacea,NA,NA,NA,NA,British Columbia,Central Coast,Stirling Island,Nalau Pass,51.7843,-128.101
Ascidiacea,BHAK-09408,NA,Chordata,Ascidiacea,NA,NA,NA,NA,British Columbia,Central Coast,Fitz Hugh Sound,Whidbey Point,51.7172,-127.892
Entosphenus tridentatus,JF_047,BOLD:AAE3064,Chordata,Cephalaspidomorphi,Petromyzontiformes,Petromyzontidae,Entosphenus,Entosphenus tridentatus,British Columbia,South Vancouver Island,Strait of Juan de Fuca,NA,48.5277,-124.63
Entosphenus tridentatus,JF_048,BOLD:AAE3064,Chordata,Cephalaspidomorphi,Petromyzontiformes,Petromyzontidae,Entosphenus,Entosphenus tridentatus,British Columbia,South Vancouver Island,Strait of Juan de Fuca,NA,48.5277,-124.63
Squalus suckleyi,MI_018,BOLD:AAA1547,Chordata,Elasmobranchii,Squaliformes,Squalidae,Squalus,Squalus suckleyi,British Columbia,Northern Vancouver Island,Queen Charlotte Strait,NA,50.6958,-126.982
Squalus suckleyi,MI_017,BOLD:AAA1547,Chordata,Elasmobranchii,Squaliformes,Squalidae,Squalus,Squalus suckleyi,British Columbia,Northern Vancouver Island,Queen Charlotte Strait,NA,50.6958,-126.982
Squalus suckleyi,MI_016,BOLD:AAA1547,Chordata,Elasmobranchii,Squaliformes,Squalidae,Squalus,Squalus suckleyi,British Columbia,Northern Vancouver Island,Queen Charlotte Strait,NA,50.6958,-126.982
Anthopleura artemisia,BHAK-0724,BOLD:AAK0746,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,Anthopleura artemisia,British Columbia,Central Coast,Calvert Island,Pruth Bay,51.655,-128.129
Anthopleura elegantissima,BHAK-0973,BOLD:AAK0746,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,Anthopleura elegantissima,British Columbia,Central Coast,Calvert Island,Sixth Beach,51.64,-128.154
Epiactis lisbethae,BHAK-2679,NA,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Epiactis,Epiactis lisbethae,British Columbia,Central Coast,Hakai Pass,Port Reef,51.697,-128.105
Epiactis,BHAK-11616,NA,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Epiactis,NA,British Columbia,Central Coast,Calvert Island,Choked E3 Outer,51.675,-128.124
Urticina coriacea,BHAK-1928,BOLD:AAJ8124,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Urticina,Urticina coriacea,British Columbia,Central Coast,Hecate Island,Kelpie Point,51.734,-127.997
Urticina lofotensis,BHAK-3463,BOLD:AAJ8124,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Urticina,Urticina lofotensis,British Columbia,Central Coast,Calvert Island,"North Beach, East Boulders",51.665,-128.135
Stomphia didemon,BHAK-2943,NA,Cnidaria,Anthozoa,Actiniaria,Actinostolidae,Stomphia,Stomphia didemon,British Columbia,Central Coast,Calvert Island,Kwakshua Channel,51.655,-127.96
Halcampa decemtentaculata,BHAK-2009,BOLD:AEF1512,Cnidaria,Anthozoa,Actiniaria,Halcampidae,Halcampa,Halcampa decemtentaculata,British Columbia,Central Coast,Triquet Island,Triquet Bay Macro site,51.806,-128.258
