Representative Sample ID,Phylum,Class,Order,Family,Genus,Species,string,Sample Size
BHAK-2472,Cnidaria,Hydrozoa,Leptothecata,Lafoeidae,Hebella,,Cnidaria_Hydrozoa_Leptothecata_Lafoeidae_Hebella_,2
BHAK-2467,Cnidaria,Hydrozoa,Leptothecata,Lafoeidae,Lafoea,Lafoea adnata,Cnidaria_Hydrozoa_Leptothecata_Lafoeidae_Lafoea_Lafoea adnata,1
BHAK-1107,Cnidaria,Hydrozoa,Leptothecata,Lafoeidae,Lafoea,Lafoea dumosa,Cnidaria_Hydrozoa_Leptothecata_Lafoeidae_Lafoea_Lafoea dumosa,3
BHAK-2485,Cnidaria,Hydrozoa,Leptothecata,Lafoeidae,Lafoea,,Cnidaria_Hydrozoa_Leptothecata_Lafoeidae_Lafoea_,1
BHAK-2502,Cnidaria,Hydrozoa,Leptothecata,Lovenellidae,Lovenella,,Cnidaria_Hydrozoa_Leptothecata_Lovenellidae_Lovenella_,2
BHAK-6004,Cnidaria,Hydrozoa,Leptothecata,Melicertidae,Melicertum,Melicertum octocostatum,Cnidaria_Hydrozoa_Leptothecata_Melicertidae_Melicertum_Melicertum octocostatum,1
BHAK-5980,Cnidaria,Hydrozoa,Leptothecata,Mitrocomidae,Mitrocoma,Mitrocoma cellularia,Cnidaria_Hydrozoa_Leptothecata_Mitrocomidae_Mitrocoma_Mitrocoma cellularia,1
BHAK-5993,Cnidaria,Hydrozoa,Leptothecata,Mitrocomidae,Mitrocoma,,Cnidaria_Hydrozoa_Leptothecata_Mitrocomidae_Mitrocoma_,2
BHAK-5979,Cnidaria,Hydrozoa,Leptothecata,Mitrocomidae,Mitrocomella,,Cnidaria_Hydrozoa_Leptothecata_Mitrocomidae_Mitrocomella_,1
BHAK-6008,Cnidaria,Hydrozoa,Leptothecata,Phialellidae,Phialella,,Cnidaria_Hydrozoa_Leptothecata_Phialellidae_Phialella_,2
BHAK-1122,Cnidaria,Hydrozoa,Leptothecata,Plumulariidae,Plumularia,Plumularia lagenifera,Cnidaria_Hydrozoa_Leptothecata_Plumulariidae_Plumularia_Plumularia lagenifera,7
BHAK-1131,Cnidaria,Hydrozoa,Leptothecata,Plumulariidae,Plumularia,Plumularia setacea,Cnidaria_Hydrozoa_Leptothecata_Plumulariidae_Plumularia_Plumularia setacea,5
BHAK-2512,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Abietinaria,Abietinaria abietina,Cnidaria_Hydrozoa_Leptothecata_Sertulariidae_Abietinaria_Abietinaria abietina,1
BHAK-1082,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Abietinaria,Abietinaria filicula,Cnidaria_Hydrozoa_Leptothecata_Sertulariidae_Abietinaria_Abietinaria filicula,4
BHAK-3456,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Abietinaria,Abietinaria greenei,Cnidaria_Hydrozoa_Leptothecata_Sertulariidae_Abietinaria_Abietinaria greenei,1
BHAK-2466,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Abietinaria,Abietinaria rigida,Cnidaria_Hydrozoa_Leptothecata_Sertulariidae_Abietinaria_Abietinaria rigida,2
BHAK-2471,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Abietinaria,Abietinaria turgida,Cnidaria_Hydrozoa_Leptothecata_Sertulariidae_Abietinaria_Abietinaria turgida,1
BHAK-05995,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Abietinaria,,Cnidaria_Hydrozoa_Leptothecata_Sertulariidae_Abietinaria_,2
BHAK-1104,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Sertularella,Sertularella albida,Cnidaria_Hydrozoa_Leptothecata_Sertulariidae_Sertularella_Sertularella albida,2
BHAK-2470,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Sertularella,Sertularella cervicula,Cnidaria_Hydrozoa_Leptothecata_Sertulariidae_Sertularella_Sertularella cervicula,1
BHAK-2489,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Sertularella,Sertularella coronata,Cnidaria_Hydrozoa_Leptothecata_Sertulariidae_Sertularella_Sertularella coronata,1
BHAK-2515,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Sertularella,Sertularella rugosa,Cnidaria_Hydrozoa_Leptothecata_Sertulariidae_Sertularella_Sertularella rugosa,3
BHAK-1103,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Sertularia,Sertularia cupressoides,Cnidaria_Hydrozoa_Leptothecata_Sertulariidae_Sertularia_Sertularia cupressoides,3
BHAK-2491,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Sertularia,,Cnidaria_Hydrozoa_Leptothecata_Sertulariidae_Sertularia_,5
BHAK-1100,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Symplectoscyphus,Symplectoscyphus tricuspidatus,Cnidaria_Hydrozoa_Leptothecata_Sertulariidae_Symplectoscyphus_Symplectoscyphus tricuspidatus,6
BHAK-1114,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Xingyurella,Xingyurella turgida,Cnidaria_Hydrozoa_Leptothecata_Sertulariidae_Xingyurella_Xingyurella turgida,2
BHAK-0304,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,,,Cnidaria_Hydrozoa_Leptothecata_Sertulariidae__,3
BHAK-06012,Cnidaria,Hydrozoa,Narcomedusae,Aeginidae,Aegina,,Cnidaria_Hydrozoa_Narcomedusae_Aeginidae_Aegina_,1
BHAK-2661,Cnidaria,Hydrozoa,,,,,Cnidaria_Hydrozoa____,28
BHAK-06015,Cnidaria,Scyphozoa,Semaeostomeae,Cyaneidae,Cyanea,Cyanea capillata,Cnidaria_Scyphozoa_Semaeostomeae_Cyaneidae_Cyanea_Cyanea capillata,3
BHAK-1320,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,,Cnidaria_Scyphozoa_Semaeostomeae_Ulmaridae_Aurelia_,1
BHAK-2040,Cnidaria,Staurozoa,Stauromedusae,Depastridae,Manania,Manania distincta,Cnidaria_Staurozoa_Stauromedusae_Depastridae_Manania_Manania distincta,2
BHAK-06911,Cnidaria,Staurozoa,Stauromedusae,Depastridae,Manania,Manania handi,Cnidaria_Staurozoa_Stauromedusae_Depastridae_Manania_Manania handi,8
BHAK-2000,Cnidaria,Staurozoa,Stauromedusae,Lucernariidae,Haliclystus,Haliclystus californiensis,Cnidaria_Staurozoa_Stauromedusae_Lucernariidae_Haliclystus_Haliclystus californiensis,2
BHAK-1951,Cnidaria,Staurozoa,Stauromedusae,Lucernariidae,Haliclystus,Haliclystus sanjuanensis,Cnidaria_Staurozoa_Stauromedusae_Lucernariidae_Haliclystus_Haliclystus sanjuanensis,4
BHAK-10361,Cnidaria,,,,,,Cnidaria_____,3
BHAK-06927,Ctenophora,Nuda,Beroida,Beroidae,Beroe,,Ctenophora_Nuda_Beroida_Beroidae_Beroe_,2
BHAK-0376,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,Pleurobrachia,Pleurobrachia bachei,Ctenophora_Tentaculata_Cydippida_Pleurobrachiidae_Pleurobrachia_Pleurobrachia bachei,2
BHAK727,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Evasterias,Evasterias troschelii,Echinodermata_Asteroidea_Forcipulatida_Asteriidae_Evasterias_Evasterias troschelii,7
BHAK-11403,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Evasterias,,Echinodermata_Asteroidea_Forcipulatida_Asteriidae_Evasterias_,1
BHAK3639,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,,Echinodermata_Asteroidea_Forcipulatida_Asteriidae_Leptasterias_,11
BHAK997,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Orthasterias,Orthasterias koehleri,Echinodermata_Asteroidea_Forcipulatida_Asteriidae_Orthasterias_Orthasterias koehleri,6
BHAK200,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Orthasterias,,Echinodermata_Asteroidea_Forcipulatida_Asteriidae_Orthasterias_,1
BHAK3202,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,Pisaster giganteus,Echinodermata_Asteroidea_Forcipulatida_Asteriidae_Pisaster_Pisaster giganteus,2
BHAK-0075,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,Pisaster ochraceus,Echinodermata_Asteroidea_Forcipulatida_Asteriidae_Pisaster_Pisaster ochraceus,1
BHAK-09495,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,,Echinodermata_Asteroidea_Forcipulatida_Asteriidae_Pisaster_,1
BHAK365,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,Pycnopodia helianthoides,Echinodermata_Asteroidea_Forcipulatida_Asteriidae_Pycnopodia_Pycnopodia helianthoides,2
BHAK1596,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Stylasterias,Stylasterias forreri,Echinodermata_Asteroidea_Forcipulatida_Asteriidae_Stylasterias_Stylasterias forreri,5
BHAK-09028,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Stylasterias,,Echinodermata_Asteroidea_Forcipulatida_Asteriidae_Stylasterias_,1
BHAK-3046,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,,,Echinodermata_Asteroidea_Forcipulatida_Asteriidae__,1
BHAK-08837,Echinodermata,Asteroidea,Paxillosida,Luidiidae,Luidia,Luidia foliolata,Echinodermata_Asteroidea_Paxillosida_Luidiidae_Luidia_Luidia foliolata,2
BHAK321,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,Henricia pumila,Echinodermata_Asteroidea_Spinulosida_Echinasteridae_Henricia_Henricia pumila,2
BHAK3464,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,,Echinodermata_Asteroidea_Spinulosida_Echinasteridae_Henricia_,43
BHAK-2977,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,,,Echinodermata_Asteroidea_Spinulosida_Echinasteridae__,1
BHAK1264,Echinodermata,Asteroidea,Valvatida,Asterinidae,Patiria,Patiria miniata,Echinodermata_Asteroidea_Valvatida_Asterinidae_Patiria_Patiria miniata,3
BHAK999,Echinodermata,Asteroidea,Valvatida,Asteropseidae,Dermasterias,Dermasterias imbricata,Echinodermata_Asteroidea_Valvatida_Asteropseidae_Dermasterias_Dermasterias imbricata,4
BHAK-2878,Echinodermata,Asteroidea,Valvatida,Goniasteridae,Ceramaster,Ceramaster patagonicus,Echinodermata_Asteroidea_Valvatida_Goniasteridae_Ceramaster_Ceramaster patagonicus,1
BHAK-09391,Echinodermata,Asteroidea,Valvatida,Goniasteridae,Ceramaster,,Echinodermata_Asteroidea_Valvatida_Goniasteridae_Ceramaster_,8
BHAK-2877,Echinodermata,Asteroidea,Valvatida,Goniasteridae,Hippasteria,Hippasteria phrygiana,Echinodermata_Asteroidea_Valvatida_Goniasteridae_Hippasteria_Hippasteria phrygiana,1
BHAK-08790,Echinodermata,Asteroidea,Valvatida,Goniasteridae,Hippasteria,Hippasteria spinosa,Echinodermata_Asteroidea_Valvatida_Goniasteridae_Hippasteria_Hippasteria spinosa,1
BHAK2074,Echinodermata,Asteroidea,Valvatida,Goniasteridae,Mediaster,Mediaster aequalis,Echinodermata_Asteroidea_Valvatida_Goniasteridae_Mediaster_Mediaster aequalis,2
BHAK-08836,Echinodermata,Asteroidea,Valvatida,Goniasteridae,Mediaster,,Echinodermata_Asteroidea_Valvatida_Goniasteridae_Mediaster_,1
BHAK2395,Echinodermata,Asteroidea,Valvatida,Solasteridae,Crossaster,Crossaster papposus,Echinodermata_Asteroidea_Valvatida_Solasteridae_Crossaster_Crossaster papposus,4
BHAK-08939,Echinodermata,Asteroidea,Valvatida,Solasteridae,Crossaster,,Echinodermata_Asteroidea_Valvatida_Solasteridae_Crossaster_,1
BHAK1418,Echinodermata,Asteroidea,Valvatida,Solasteridae,Solaster,Solaster dawsoni,Echinodermata_Asteroidea_Valvatida_Solasteridae_Solaster_Solaster dawsoni,3
BHAK2636,Echinodermata,Asteroidea,Valvatida,Solasteridae,Solaster,Solaster endeca,Echinodermata_Asteroidea_Valvatida_Solasteridae_Solaster_Solaster endeca,1
BHAK1455,Echinodermata,Asteroidea,Valvatida,Solasteridae,Solaster,Solaster stimpsoni,Echinodermata_Asteroidea_Valvatida_Solasteridae_Solaster_Solaster stimpsoni,3
BHAK-08789,Echinodermata,Asteroidea,Valvatida,Solasteridae,Solaster,,Echinodermata_Asteroidea_Valvatida_Solasteridae_Solaster_,3
BHAK-08818,Echinodermata,Asteroidea,Velatida,Pterasteridae,Pteraster,Pteraster tesselatus,Echinodermata_Asteroidea_Velatida_Pterasteridae_Pteraster_Pteraster tesselatus,1
BHAK2941,Echinodermata,Asteroidea,Velatida,Pterasteridae,Pteraster,,Echinodermata_Asteroidea_Velatida_Pterasteridae_Pteraster_,11
BHAK1827,Echinodermata,Asteroidea,,,,,Echinodermata_Asteroidea____,23
BHAK2595,Echinodermata,Crinoidea,Comatulida,Antedonidae,Florometra,Florometra serratissima,Echinodermata_Crinoidea_Comatulida_Antedonidae_Florometra_Florometra serratissima,6
BHAK-10182,Echinodermata,Crinoidea,,,,,Echinodermata_Crinoidea____,5
BHAK765,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,Mesocentrotus franciscanus,Echinodermata_Echinoidea_Camarodonta_Strongylocentrotidae_Mesocentrotus_Mesocentrotus franciscanus,3
BHAK982,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus droebachiensis,Echinodermata_Echinoidea_Camarodonta_Strongylocentrotidae_Strongylocentrotus_Strongylocentrotus droebachiensis,3
BHAK996,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus purpuratus,Echinodermata_Echinoidea_Camarodonta_Strongylocentrotidae_Strongylocentrotus_Strongylocentrotus purpuratus,2
BHAK-3193,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,,Echinodermata_Echinoidea_Camarodonta_Strongylocentrotidae_Strongylocentrotus_,5
BHAK768,Echinodermata,Echinoidea,Clypeasteroida,Dendrasteridae,Dendraster,Dendraster excentricus,Echinodermata_Echinoidea_Clypeasteroida_Dendrasteridae_Dendraster_Dendraster excentricus,6
BHAK-6699,Echinodermata,Echinoidea,Spatangoida,Schizasteridae,Brisaster,Brisaster latifrons,Echinodermata_Echinoidea_Spatangoida_Schizasteridae_Brisaster_Brisaster latifrons,2
BHAK-10231,Echinodermata,Echinoidea,,,,,Echinodermata_Echinoidea____,4
BHAK-1942,Echinodermata,Holothuroidea,Apodida,Chiridotidae,Chiridota,Chiridota albatrossii,Echinodermata_Holothuroidea_Apodida_Chiridotidae_Chiridota_Chiridota albatrossii,6
BHAK2393,Echinodermata,Holothuroidea,Apodida,Chiridotidae,Chiridota,,Echinodermata_Holothuroidea_Apodida_Chiridotidae_Chiridota_,6
BHAK-0081,Echinodermata,Holothuroidea,Apodida,Synaptidae,Leptosynapta,Leptosynapta transgressor,Echinodermata_Holothuroidea_Apodida_Synaptidae_Leptosynapta_Leptosynapta transgressor,3
BHAK3556,Echinodermata,Holothuroidea,Apodida,Synaptidae,Leptosynapta,,Echinodermata_Holothuroidea_Apodida_Synaptidae_Leptosynapta_,20
BHAK595,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Cucumaria,Cucumaria miniata,Echinodermata_Holothuroidea_Dendrochirotida_Cucumariidae_Cucumaria_Cucumaria miniata,4
BHAK3594,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Cucumaria,Cucumaria pallida,Echinodermata_Holothuroidea_Dendrochirotida_Cucumariidae_Cucumaria_Cucumaria pallida,1
BHAK318,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Cucumaria,Cucumaria piperata,Echinodermata_Holothuroidea_Dendrochirotida_Cucumariidae_Cucumaria_Cucumaria piperata,3
BHAK-0070,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Cucumaria,Cucumaria vegae,Echinodermata_Holothuroidea_Dendrochirotida_Cucumariidae_Cucumaria_Cucumaria vegae,8
BHAK862,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Cucumaria,,Echinodermata_Holothuroidea_Dendrochirotida_Cucumariidae_Cucumaria_,5
BHAK-0093,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Pseudocnus,Pseudocnus curatus,Echinodermata_Holothuroidea_Dendrochirotida_Cucumariidae_Pseudocnus_Pseudocnus curatus,3
BHAK310,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Pseudocnus,,Echinodermata_Holothuroidea_Dendrochirotida_Cucumariidae_Pseudocnus_,5
BHAK1457,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Pseudothyone,Pseudothyone levini,Echinodermata_Holothuroidea_Dendrochirotida_Cucumariidae_Pseudothyone_Pseudothyone levini,3
BHAK-3175,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,,,Echinodermata_Holothuroidea_Dendrochirotida_Cucumariidae__,3
BHAK-6743,Echinodermata,Holothuroidea,Dendrochirotida,Phyllophoridae,Pentamera,Pentamera pediparva,Echinodermata_Holothuroidea_Dendrochirotida_Phyllophoridae_Pentamera_Pentamera pediparva,1
BHAK2617,Echinodermata,Holothuroidea,Dendrochirotida,Phyllophoridae,Pentamera,,Echinodermata_Holothuroidea_Dendrochirotida_Phyllophoridae_Pentamera_,3
BHAK-3129,Echinodermata,Holothuroidea,Dendrochirotida,Psolidae,Psolidium,Psolidium bidiscum,Echinodermata_Holothuroidea_Dendrochirotida_Psolidae_Psolidium_Psolidium bidiscum,1
BHAK2354,Echinodermata,Holothuroidea,Dendrochirotida,Psolidae,Psolus,Psolus chitinoides,Echinodermata_Holothuroidea_Dendrochirotida_Psolidae_Psolus_Psolus chitinoides,1
BHAK-09114,Echinodermata,Holothuroidea,Dendrochirotida,Psolidae,Psolus,Psolus chitonoides,Echinodermata_Holothuroidea_Dendrochirotida_Psolidae_Psolus_Psolus chitonoides,3
BHAK-0073,Echinodermata,Holothuroidea,Dendrochirotida,Sclerodactylidae,Eupentacta,Eupentacta quinquesemita,Echinodermata_Holothuroidea_Dendrochirotida_Sclerodactylidae_Eupentacta_Eupentacta quinquesemita,3
BHAK3607,Echinodermata,Holothuroidea,Dendrochirotida,Sclerodactylidae,Eupentacta,,Echinodermata_Holothuroidea_Dendrochirotida_Sclerodactylidae_Eupentacta_,6
BHAK-2968,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,Apostichopus,Apostichopus californicus,Echinodermata_Holothuroidea_Synallactida_Stichopodidae_Apostichopus_Apostichopus californicus,2
BHAK-09124,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,Parastichopus,Parastichopus leukothele,Echinodermata_Holothuroidea_Synallactida_Stichopodidae_Parastichopus_Parastichopus leukothele,1
BHAK-08875,Echinodermata,Holothuroidea,,,,,Echinodermata_Holothuroidea____,9
BHAK-2162,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphiodia,Amphiodia occidentalis,Echinodermata_Ophiuroidea_Amphilepidida_Amphiuridae_Amphiodia_Amphiodia occidentalis,1
BHAK1069,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphioplus,,Echinodermata_Ophiuroidea_Amphilepidida_Amphiuridae_Amphioplus_,1
BHAK-6517,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphipholis,Amphipholis pugetana,Echinodermata_Ophiuroidea_Amphilepidida_Amphiuridae_Amphipholis_Amphipholis pugetana,2
BHAK375,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphipholis,Amphipholis squamata,Echinodermata_Ophiuroidea_Amphilepidida_Amphiuridae_Amphipholis_Amphipholis squamata,10
BHAK-6742,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphipholis,,Echinodermata_Ophiuroidea_Amphilepidida_Amphiuridae_Amphipholis_,3
BHAK2161,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,,,Echinodermata_Ophiuroidea_Amphilepidida_Amphiuridae__,12
BHAK1015,Echinodermata,Ophiuroidea,Amphilepidida,Ophiactidae,Ophiopholis,Ophiopholis aculeata,Echinodermata_Ophiuroidea_Amphilepidida_Ophiactidae_Ophiopholis_Ophiopholis aculeata,2
BHAK-06474,Echinodermata,Ophiuroidea,Amphilepidida,Ophiactidae,Ophiopholis,Ophiopholis kennerlyi,Echinodermata_Ophiuroidea_Amphilepidida_Ophiactidae_Ophiopholis_Ophiopholis kennerlyi,7
BHAK-11802,Echinodermata,Ophiuroidea,Amphilepidida,Ophiactidae,Ophiopholis,,Echinodermata_Ophiuroidea_Amphilepidida_Ophiactidae_Ophiopholis_,1
BHAK2592,Echinodermata,Ophiuroidea,Euryalida,Gorgonocephalidae,Gorgonocephalus,Gorgonocephalus eucnemis,Echinodermata_Ophiuroidea_Euryalida_Gorgonocephalidae_Gorgonocephalus_Gorgonocephalus eucnemis,2
BHAK-6709,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiura,Ophiura luetkenii,Echinodermata_Ophiuroidea_Ophiurida_Ophiuridae_Ophiura_Ophiura luetkenii,7
BHAK-6711,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiura,Ophiura sarsii,Echinodermata_Ophiuroidea_Ophiurida_Ophiuridae_Ophiura_Ophiura sarsii,3
BHAK1595,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiura,,Echinodermata_Ophiuroidea_Ophiurida_Ophiuridae_Ophiura_,2
BHAK-6933,Echinodermata,Ophiuroidea,,,,,Echinodermata_Ophiuroidea____,27
BHAK-09160,Echinodermata,,,,,,Echinodermata_____,3
BHAK-3169,Entoprocta,Entoprocta_class_incertae_sedis,Loxosomatida,Loxosomatidae,,,Entoprocta_Entoprocta_class_incertae_sedis_Loxosomatida_Loxosomatidae__,1
BHAK-06910,Foraminifera,,,,,,Foraminifera_____,4
BHAK-2625,Hemichordata,Enteropneusta,Enteropneusta_order_incertae_sedis,Harrimaniidae,Saccoglossus,,Hemichordata_Enteropneusta_Enteropneusta_order_incertae_sedis_Harrimaniidae_Saccoglossus_,9
BHAK-2638,Marine,,,,,,Marine_____,23
BHAK-3233,Mollusca,Aplacophora,,,,,Mollusca_Aplacophora____,1
BHAK0196,Mollusca,Bivalvia,Adapedonta,Hiatellidae,Hiatella,Hiatella arctica,Mollusca_Bivalvia_Adapedonta_Hiatellidae_Hiatella_Hiatella arctica,9
BHAK-11704,Mollusca,Bivalvia,Adapedonta,Hiatellidae,Hiatella,,Mollusca_Bivalvia_Adapedonta_Hiatellidae_Hiatella_,3
BHAK-3475,Mollusca,Bivalvia,Arcida,Glycymerididae,Glycymeris,Glycymeris septentrionalis,Mollusca_Bivalvia_Arcida_Glycymerididae_Glycymeris_Glycymeris septentrionalis,1
BHAK3473,Mollusca,Bivalvia,Arcida,Glycymerididae,Glycymeris,,Mollusca_Bivalvia_Arcida_Glycymerididae_Glycymeris_,2
BHAK3609,Mollusca,Bivalvia,Arcida,Philobryidae,Philobrya,Philobrya setosa,Mollusca_Bivalvia_Arcida_Philobryidae_Philobrya_Philobrya setosa,1
BHAK1927,Mollusca,Bivalvia,Cardiida,Cardiidae,Clinocardium,Clinocardium ciliatum,Mollusca_Bivalvia_Cardiida_Cardiidae_Clinocardium_Clinocardium ciliatum,1
BHAK1756,Mollusca,Bivalvia,Cardiida,Cardiidae,Clinocardium,Clinocardium nuttallii,Mollusca_Bivalvia_Cardiida_Cardiidae_Clinocardium_Clinocardium nuttallii,3
BHAK2619,Mollusca,Bivalvia,Cardiida,Cardiidae,Clinocardium,,Mollusca_Bivalvia_Cardiida_Cardiidae_Clinocardium_,4
BHAK-06752,Mollusca,Bivalvia,Cardiida,Cardiidae,Keenocardium,Keenocardium blandum,Mollusca_Bivalvia_Cardiida_Cardiidae_Keenocardium_Keenocardium blandum,1
BHAK-11968,Mollusca,Bivalvia,Cardiida,Cardiidae,,,Mollusca_Bivalvia_Cardiida_Cardiidae__,3
BHAK3124,Mollusca,Bivalvia,Cardiida,Psammobiidae,Gari,Gari californica,Mollusca_Bivalvia_Cardiida_Psammobiidae_Gari_Gari californica,1
BHAK-06956,Mollusca,Bivalvia,Cardiida,Psammobiidae,Gari,,Mollusca_Bivalvia_Cardiida_Psammobiidae_Gari_,1
BHAK0769,Mollusca,Bivalvia,Cardiida,Psammobiidae,Nuttallia,Nuttallia obscurata,Mollusca_Bivalvia_Cardiida_Psammobiidae_Nuttallia_Nuttallia obscurata,2
BHAK2666,Mollusca,Bivalvia,Cardiida,Psammobiidae,,,Mollusca_Bivalvia_Cardiida_Psammobiidae__,4
BHAK1533,Mollusca,Bivalvia,Cardiida,Tellinidae,Ameritella,Ameritella modesta,Mollusca_Bivalvia_Cardiida_Tellinidae_Ameritella_Ameritella modesta,2
BHAK1528,Mollusca,Bivalvia,Cardiida,Tellinidae,Macoma,Macoma balthica,Mollusca_Bivalvia_Cardiida_Tellinidae_Macoma_Macoma balthica,4
BHAK-06484,Mollusca,Bivalvia,Cardiida,Tellinidae,Macoma,Macoma inquinata,Mollusca_Bivalvia_Cardiida_Tellinidae_Macoma_Macoma inquinata,2
BHAK-06485,Mollusca,Bivalvia,Cardiida,Tellinidae,Macoma,Macoma nasuta,Mollusca_Bivalvia_Cardiida_Tellinidae_Macoma_Macoma nasuta,1
BHAK0873,Mollusca,Bivalvia,Cardiida,Tellinidae,Macoma,Macoma secta,Mollusca_Bivalvia_Cardiida_Tellinidae_Macoma_Macoma secta,3
BHAK2347,Mollusca,Bivalvia,Cardiida,Tellinidae,Macoma,,Mollusca_Bivalvia_Cardiida_Tellinidae_Macoma_,12
BHAK0207,Mollusca,Bivalvia,Cardiida,Tellinidae,Tellina,,Mollusca_Bivalvia_Cardiida_Tellinidae_Tellina_,5
BHAK2622,Mollusca,Bivalvia,Carditida,Carditidae,Cyclocardia,Cyclocardia crassidens,Mollusca_Bivalvia_Carditida_Carditidae_Cyclocardia_Cyclocardia crassidens,4
BHAK-06773,Mollusca,Bivalvia,Carditida,Carditidae,Cyclocardia,Cyclocardia ventricosa,Mollusca_Bivalvia_Carditida_Carditidae_Cyclocardia_Cyclocardia ventricosa,3
BHAK2165,Mollusca,Bivalvia,Galeommatida,Galeommatidae,Scintillona,Scintillona bellerophon,Mollusca_Bivalvia_Galeommatida_Galeommatidae_Scintillona_Scintillona bellerophon,3
BHAK2341,Mollusca,Bivalvia,Galeommatida,Galeommatidae,Scintillona,,Mollusca_Bivalvia_Galeommatida_Galeommatidae_Scintillona_,2
BHAK3586,Mollusca,Bivalvia,Galeommatida,Lasaeidae,Kellia,,Mollusca_Bivalvia_Galeommatida_Lasaeidae_Kellia_,2
BHAK1538,Mollusca,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,Kurtiella tumida,Mollusca_Bivalvia_Galeommatida_Lasaeidae_Kurtiella_Kurtiella tumida,11
BHAK3426,Mollusca,Bivalvia,Galeommatida,Lasaeidae,Lasaea,,Mollusca_Bivalvia_Galeommatida_Lasaeidae_Lasaea_,2
BHAK3236,Mollusca,Bivalvia,Galeommatida,Lasaeidae,Mysella,,Mollusca_Bivalvia_Galeommatida_Lasaeidae_Mysella_,2
BHAK-06609,Mollusca,Bivalvia,Galeommatida,Lasaeidae,,,Mollusca_Bivalvia_Galeommatida_Lasaeidae__,2
BHAK-06733,Mollusca,Bivalvia,Lucinida,Lucinidae,Lucinoma,Lucinoma annulata,Mollusca_Bivalvia_Lucinida_Lucinidae_Lucinoma_Lucinoma annulata,1
